"number","t_id","t_name","num_exons","length","gene_id","gene_name","ctr_rep1+1","ctr_rep2+1","ctr_rep3+1","average control+1","t20_rep1+1","t20_rep2+1","t20_rep3+1","average t20+1","t40_rep1+1","t40_rep2+1","t40_rep3+1","average t40+1","FC average t20/control","log2FC t20","pvalue t20","FC average t40","log2FCt40","pvalue t40"
25118,25118,"MSTRG.8514.2",14,2544,"MSTRG.8514",".",1.026867,1.718914,1.014149,1.25331,3.80586,1.411266,1.912225,2.376450333,5.705841,1.801709,3.317061,3.608203667,1.89613929,0.923064948,0.216201376,2.878939502,1.525537472,0.043259308
32843,32843,"MSTRG.11290.1",6,3176,"MSTRG.11290",".",1.073171,1.08373,1.016769,1.05789,1.014382,2.915285,1.813623,1.91443,4.751936,1.125685,3.255424,3.044348333,1.809668302,0.855725287,0.195320721,2.877755091,1.524943818,0.021864802
56030,56030,"rna-XM_003536912.4",1,720,"MSTRG.19107","LOC100795828",1.17913,1.59442,1.223282,1.332277333,4.140773,1.860269,1.943655,2.648232333,4.632188,3.410357,3.45922,3.833921667,1.987748547,0.991135265,0.157633904,2.877720406,1.524926429,0.038247338
80693,80693,"MSTRG.27434.2",2,2655,"MSTRG.27434",".",1.123271,1.294015,1.300545,1.239277,4.415838,1.963065,3.891081,3.423328,5.12142,2.942404,2.630895,3.564906333,2.762359021,1.465900837,0.04323887,2.876601706,1.52436548,0.004208548
52496,52496,"rna-XM_014762200.3",6,4598,"MSTRG.17791","LOC100792603",1,1,1.152325,1.050775,2.77882,1.637794,3.573915,2.663509667,3.797013,2.858184,2.40907,3.021422333,2.534804946,1.341874736,0.045993496,2.875422743,1.523774076,0.001155453
53470,53470,"rna-XM_003534254.5",2,4103,"MSTRG.18155","LOC100805529",2.130677,1.508963,1.627477,1.755705667,6.38101,2.701339,4.723705,4.602018,5.463336,4.990814,4.686021,5.046723667,2.621178531,1.39021562,0.057987374,2.874470227,1.523296088,0.038727948
93020,93020,"rna-XM_014768642.3",38,12777,"MSTRG.31501","LOC100799113",1.855102,1.024113,1.371199,1.416804667,6.247444,1.675942,2.139977,3.354454333,4.351985,4.64993,3.21554,4.072485,2.367619484,1.243437234,0.258567124,2.874415292,1.523268515,0.030272949
90223,90223,"MSTRG.30545.5",7,1368,"MSTRG.30545",".",1.031426,1,1.798247,1.276557667,2.711464,2.747106,2.587893,2.682154333,4.687536,2.719758,3.599967,3.669087,2.101083565,1.071133543,0.006104962,2.87420388,1.523162402,0.032406079
21512,21512,"rna-XM_003523069.5",1,2316,"MSTRG.7261","LOC100811980",1.203942,1.129919,1.150732,1.161531,4.40413,1.633345,3.805677,3.281050667,4.196759,2.52018,3.296415,3.337784667,2.824763753,1.498130214,0.065561484,2.873607908,1.522863225,0.000276825
87348,87348,"MSTRG.29617.5",17,3968,"MSTRG.29617",".",1.152667,1.100632,1,1.084433,3.275674,2.13469,3.260222,2.890195333,1.249234,4.144265,3.946648,3.113382333,2.665167266,1.414226079,0.008992913,2.870977122,1.521541834,0.004665926
10939,10939,"rna-XM_003518388.5",1,2492,"MSTRG.3731","LOC100793498",1.241523,1.231367,1.107579,1.193489667,5.765335,2.513934,4.578156,4.285808333,3.958874,2.854692,3.426159,3.413241667,3.590989058,1.844381257,0.031315522,2.859883719,1.515956489,5.77e-06
29314,29314,"rna-XM_041016017.1",3,3721,"MSTRG.9966","LOC100809369",1.326786,1.172355,1.155244,1.218128333,4.545026,1.513102,1.831714,2.629947333,5.126111,2.042135,3.237613,3.468619667,2.159006782,1.110367775,0.216703786,2.847499375,1.509695525,0.013001448
118823,118823,"rna-XM_006582279.4",4,1308,"MSTRG.40136","LOC100785662",1.131471,1.262902,1.061522,1.151965,1.910624,2.526839,1.659449,2.032304,5.026581,2.393702,2.410208,3.276830333,1.764206378,0.819019338,0.029101582,2.844557198,1.508204091,0.039472916
10535,10535,"MSTRG.3572.1",1,777,"MSTRG.3572",".",1.221318,1,1.138242,1.119853333,3.062404,1.335139,2.769495,2.389012667,4.288828,2.510533,2.751706,3.183689,2.133326388,1.093104708,0.077584018,2.842951756,1.507389617,0.007291019
80532,80532,"rna-XM_006595100.3",10,1505,"MSTRG.27362","LOC100801372",1.428197,1.373143,1.317737,1.373025667,5.606095,2.650845,2.003637,3.420192333,5.946737,2.602142,3.138983,3.895954,2.490989365,1.316718862,0.138708055,2.83749539,1.504618048,0.011460511
102902,102902,"rna-XM_006602006.4",1,976,"MSTRG.34907","LOC102664858",3.404154,1.167358,1.974266,2.181926,13.283208,7.350131,17.085405,12.57291467,8.04565,3.102677,7.417187,6.188504667,5.762301135,2.526645057,0.023287552,2.836257814,1.503988679,0.006486013
50324,50324,"MSTRG.17166.13",12,2596,"MSTRG.17166",".",1.166709,1,1.013874,1.060194333,5.604741,2.667328,1.00212,3.091396333,3.250277,3.149923,2.615201,3.005133667,2.915877058,1.543929893,0.20592975,2.834512102,1.503100429,0.000160363
